,Flow Duration,Flow IAT Min,Bwd IAT Mean,Bwd IAT Std,Idle Max,Label
16864,1,1,0.0,0.0,0,0
18287,15166,15166,0.0,0.0,0,1
19704,2863076,4,424624.5,252731.7314,0,0
16477,1,1,0.0,0.0,0,1
11321,2,2,0.0,0.0,0,1
494,1367,1367,0.0,0.0,0,1
2385,2904,7,2277.0,0.0,0,0
14775,323,323,0.0,0.0,0,0
18046,11315,1,3611.0,5751.839619,0,1
2601,499,499,0.0,0.0,0,1
7607,2,2,0.0,0.0,0,1
1661,24997,24997,0.0,0.0,0,1
19243,471,471,0.0,0.0,0,1
5089,77,77,0.0,0.0,0,0
13002,920363,0,37235.66667,52372.77453,0,0
13986,46,46,0.0,0.0,0,0
1398,71,71,0.0,0.0,0,0
1826,893,30,221.6666667,177.7198169,0,0
5333,115812820,36,8487965.0,3760317.646,10014868,0
19988,46,19,0.0,0.0,0,0
6353,6,6,0.0,0.0,0,1
14936,1266,7,419.6666667,509.8238258,0,1
6338,10842,22,3460.333333,5629.348127,0,1
3345,119668079,0,0.0,0.0,0,1
2984,639,639,0.0,0.0,0,1
11931,85539180,85500000,0.0,0.0,85500000,0
5328,528,528,0.0,0.0,0,1
9174,27176,2,9056.666667,7826.739381,0,1
13120,112638301,56319136,0.0,0.0,56319165,0
15138,692,692,0.0,0.0,0,1
12652,30416,7,29424.0,0.0,0,0
14646,87978439,87978439,0.0,0.0,87978439,0
13827,121838,1,0.0,0.0,0,0
4349,3547745,79,584654.5,352661.8165,0,0
12898,23129,23129,0.0,0.0,0,1
15092,4,4,0.0,0.0,0,1
12409,17629,4,17050.0,0.0,0,0
7743,115,115,0.0,0.0,0,0
17869,24231,24231,0.0,0.0,0,1
11891,4081241,4,659411.8333,661109.5042,0,0
12692,1,1,0.0,0.0,0,1
13054,2,2,0.0,0.0,0,1
2199,105,105,0.0,0.0,0,0
11079,68856307,1,8237.571429,9058.478015,0,0
16722,3871888,3871888,0.0,0.0,0,0
15445,6014,6014,0.0,0.0,0,1
10132,42707,25,25.0,0.0,0,0
12126,376044,4,19791.47368,38718.96269,0,1
6518,113,113,0.0,0.0,0,0
9722,1030,1030,0.0,0.0,0,0
16096,14967,1,4863.0,8115.7333,0,1
16856,376026,3,17905.85714,39314.14954,0,1
13236,14731,14731,0.0,0.0,0,1
4667,3995,3995,0.0,0.0,0,1
13868,453,453,0.0,0.0,0,0
16192,10088,0,3206.666667,5009.250875,0,1
4176,2564,2564,0.0,0.0,0,1
12535,417207,417207,0.0,0.0,0,0
11131,11346,14,3617.333333,5875.244023,0,1
3586,14228,6,13644.0,0.0,0,0
10972,15718,15718,0.0,0.0,0,1
14669,3605079,3,574507.8333,513481.8864,0,0
5378,10918,21,53.0,0.0,0,1
14992,2312767,61,344261.5,300800.216,0,0
12171,115316012,0,5511871.85,5108338.091,10004536,0
10987,117751682,1,5603951.095,4990681.443,10191290,0
8373,2,2,0.0,0.0,0,1
1524,5,5,0.0,0.0,0,1
9269,14518,14518,0.0,0.0,0,1
643,6,6,0.0,0.0,0,1
6982,87688801,87688801,0.0,0.0,87688801,0
7538,734,27,170.0,170.7132098,0,0
6009,29249,5,9747.0,8452.574105,0,1
13019,8989,8989,0.0,0.0,0,1
16303,519,519,0.0,0.0,0,1
12473,138,138,0.0,0.0,0,0
15062,1033,1033,0.0,0.0,0,1
7263,10381,22,3303.333333,5272.938586,0,1
7615,21083,21083,0.0,0.0,0,1
1523,3,3,0.0,0.0,0,1
3647,5082214,17,1013095.0,2106514.157,0,0
3898,2278,2278,0.0,0.0,0,1
5914,112642161,56300000,0.0,0.0,56300000,0
9304,1226,1226,0.0,0.0,0,1
738,10050,1,3182.666667,5214.034363,0,1
12466,1,1,0.0,0.0,0,1
22,500,500,0.0,0.0,0,1
7632,1158,7,637.0,0.0,0,0
5300,107,107,0.0,0.0,0,0
14262,86019824,86019824,0.0,0.0,86019824,0
13421,1817,1817,0.0,0.0,0,0
7399,2900107,75,459917.5,455584.8813,0,0
11334,1878,1878,0.0,0.0,0,1
19327,20898,20898,0.0,0.0,0,0
14089,3100,7,2401.0,0.0,0,0
1843,11843,19,3767.0,6107.049779,0,1
6428,332937,5,83210.25,990.9178826,0,0
18242,19612,19612,0.0,0.0,0,0
16939,4153024,89,581698.4286,247756.9073,0,0
11659,86029120,86029120,0.0,0.0,86029120,0
10548,3,0,0.0,0.0,0,0
12143,16143,6,15610.0,0.0,0,0
6347,2,2,0.0,0.0,0,1
13895,2795,2795,0.0,0.0,0,1
16791,376533,5,17929.85714,41032.25735,0,1
12932,2,2,0.0,0.0,0,1
19045,1330,1330,0.0,0.0,0,1
19892,10861,1,3412.333333,5406.540514,0,1
16410,766,766,0.0,0.0,0,1
12540,9917,19,3142.333333,4992.713925,0,1
15515,518,518,0.0,0.0,0,1
13971,1012,42,231.0,178.6141092,0,0
5171,6975,6975,0.0,0.0,0,1
16628,5992,5992,0.0,0.0,0,1
18188,5,5,0.0,0.0,0,1
4003,54098250,54100000,0.0,0.0,0,0
4392,1,1,0.0,0.0,0,0
12512,9796,9796,0.0,0.0,0,1
12448,4705,4705,0.0,0.0,0,1
4316,60258885,1,4303371.143,5133040.014,10003753,0
18531,12,12,0.0,0.0,0,0
16118,140,140,0.0,0.0,0,0
17823,66353129,0,2549661.846,4292933.287,10012766,0
7311,286,286,0.0,0.0,0,0
13396,1700,1700,0.0,0.0,0,0
14928,122327,122327,0.0,0.0,0,0
3940,27,27,0.0,0.0,0,0
2858,445718,5,21224.28571,47877.19022,0,1
18055,3814,3814,0.0,0.0,0,1
9995,1617,1617,0.0,0.0,0,0
7470,1713,1713,0.0,0.0,0,1
14216,324520,3,17079.84211,30304.94884,0,1
5076,477,477,0.0,0.0,0,1
14722,24047,24047,0.0,0.0,0,0
19586,9726480,1,159954.4068,654067.991,0,0
14587,1202724,80,195950.3333,371825.4201,0,0
182,363811,4,17323.95238,38126.53111,0,1
19758,1,1,0.0,0.0,0,1
7807,929,1,230.0,225.1066414,0,0
18791,54652224,54700000,0.0,0.0,0,0
3116,25758,25758,0.0,0.0,0,1
11713,1662716,5,259099.1667,340566.361,0,0
17748,36636,36636,0.0,0.0,0,0
18972,115925046,37,8476192.846,3756451.845,10003906,0
18606,353174,5,16817.09524,36114.96799,0,1
1440,10372671,4,3457555.667,2998654.575,5354304,1
4980,23300,4,7765.333333,7090.336052,0,1
1857,1,1,0.0,0.0,0,0
4654,84,84,0.0,0.0,0,0
19634,29591,29591,0.0,0.0,0,1
6739,295,295,0.0,0.0,0,0
17437,10996,1,3491.0,5726.567122,0,1
13350,21,21,0.0,0.0,0,0
17608,512,512,0.0,0.0,0,1
3235,1,1,0.0,0.0,0,1
1747,32605,0,0.0,0.0,0,0
16300,594,594,0.0,0.0,0,1
11429,115914699,0,4653144.75,5156366.502,10093128,0
14268,1,1,0.0,0.0,0,1
18365,3603,3603,0.0,0.0,0,1
9719,3005,3005,0.0,0.0,0,1
8880,36905,36905,0.0,0.0,0,0
14696,16219,2,5404.333333,6603.558611,0,1
13314,501,501,0.0,0.0,0,1
18726,16186,16186,0.0,0.0,0,1
1435,51744,5,50676.0,0.0,0,0
12184,35734,4,11909.66667,11096.45008,0,1
19518,17467,5,16894.0,0.0,0,0
4570,3882,3882,0.0,0.0,0,1
13708,1305,4,707.0,0.0,0,0
17609,798440,64,199594.0,311.9198615,0,0
16712,83,83,0.0,0.0,0,0
526,1748,1748,0.0,0.0,0,1
10791,2,2,0.0,0.0,0,1
9516,567,567,0.0,0.0,0,1
15758,1428,1428,0.0,0.0,0,0
12066,682,682,0.0,0.0,0,1
13128,1723675,3,272660.1667,336060.8805,0,0
3403,3890360,4,504705.1667,267931.6859,0,0
2510,1,1,0.0,0.0,0,0
3778,15264,15264,0.0,0.0,0,1
15523,801,1,185.0,184.0,0,0
1470,544,544,0.0,0.0,0,1
3755,4211,4211,0.0,0.0,0,1
13829,1025135,38,205010.25,1223.851945,0,0
14771,5222048,3,859235.0,1210465.374,0,0
7528,2328019,3,317668.8571,295661.1282,0,0
18506,3947221,60,489549.5,390995.5422,0,0
10783,8251,7,2748.0,4215.753432,0,1
7912,11066,11066,0.0,0.0,0,0
6846,7542,9,2511.0,3296.421848,0,1
17849,1836877,5,294279.0,321771.2682,0,0
17163,52,52,0.0,0.0,0,0
17774,117055575,0,4679135.56,16179079.29,58529373,0
6144,1047,1047,0.0,0.0,0,0
14604,4092346,42,579332.1429,287699.9271,0,0
1767,1901,1901,0.0,0.0,0,0
13524,9,9,0.0,0.0,0,1
9026,291545,3,14576.6,36944.49246,0,1
16414,2404436,3,373690.8333,291158.258,0,0
18891,1135,1135,0.0,0.0,0,1
2833,854,39,186.3333333,182.8697168,0,0
2398,6,6,0.0,0.0,0,1
11191,335294,5,15966.09524,32179.94193,0,1
14295,97,97,0.0,0.0,0,0
18716,489,489,0.0,0.0,0,1
4726,13161,22,4226.0,6979.816903,0,1
2708,29912,29912,0.0,0.0,0,1
862,807669,3,161767.5,1632.368116,0,0
4740,6678,6678,0.0,0.0,0,1
13039,54404455,54404455,0.0,0.0,0,0
14780,2,2,0.0,0.0,0,1
18276,11485,19,3672.666667,5815.321946,0,1
984,483,483,0.0,0.0,0,0
12931,9018219,3002821,0.0,0.0,6015398,0
17596,369,369,0.0,0.0,0,0
13773,37504,37504,0.0,0.0,0,0
13221,1002752,1002752,0.0,0.0,0,0
1385,329,329,0.0,0.0,0,0
3170,11671,21,3704.333333,5933.398464,0,1
17494,9649,16,3087.666667,4965.787584,0,1
18810,620,620,0.0,0.0,0,1
961,2,2,0.0,0.0,0,1
9901,10828,2,3417.666667,5524.217079,0,1
12412,23255856,86,2583974.444,3844777.408,11562265,0
13574,3,3,0.0,0.0,0,1
16517,1295,1295,0.0,0.0,0,0
7045,13450,13450,0.0,0.0,0,1
4828,35243,17,0.0,0.0,0,0
15422,1,1,0.0,0.0,0,1
13635,1646,1646,0.0,0.0,0,0
14376,71173,72,72.0,0.0,0,0
11359,870,870,0.0,0.0,0,1
299,4,4,0.0,0.0,0,1
13200,141,141,0.0,0.0,0,0
14238,12055131,0,926428.6923,2857457.331,10300000,0
13806,116751973,1,10600000.0,23600000.0,58500000,0
17509,828,0,172.0,171.5021866,0,0
15415,88153878,88153878,0.0,0.0,88153878,0
3277,1870905,3,310226.6667,432256.0175,0,0
5258,542,542,0.0,0.0,0,1
17741,25,25,0.0,0.0,0,0
707,117869901,18,29515124.0,41740663.2,58874251,0
3663,112640277,56320076,0.0,0.0,56320201,0
17858,10905,18,3476.333333,5687.620358,0,1
15619,1268,1268,0.0,0.0,0,1
1325,1341,6,717.0,0.0,0,0
12391,21344,3,7112.333333,6994.828471,0,1
12813,2652724,3,396549.5,266868.6913,0,0
4831,2,2,0.0,0.0,0,1
14205,64,31,0.0,0.0,0,0
1588,1547,8,941.0,0.0,0,0
12490,3374,3374,0.0,0.0,0,1
6216,6,6,0.0,0.0,0,1
7930,826,826,0.0,0.0,0,0
657,817,0,196.6666667,184.9116906,0,0
15414,7,7,0.0,0.0,0,1
10692,1673,1673,0.0,0.0,0,1
7883,408,408,0.0,0.0,0,0
16582,530,530,0.0,0.0,0,1
18334,14308,3,4766.666667,7180.994174,0,1
15215,5950,5950,0.0,0.0,0,1
3189,308974,6,14712.57143,30965.40487,0,1
18502,284945,1,0.0,0.0,0,0
19609,61880,61880,0.0,0.0,0,0
184,4006,4006,0.0,0.0,0,1
2031,117983577,0,6928114.706,19449861.73,58525960,0
16870,293963,137,225223.0,0.0,0,0
13365,84704568,1,3921127.533,15000000.0,58100000,0
8303,349,25,0.0,0.0,0,0
6279,11048177,4,1359146.125,2114365.11,5938516,0
15792,335,22,0.0,0.0,0,0
7505,3147,3147,0.0,0.0,0,1
18673,17774,17774,0.0,0.0,0,0
7975,3105,3105,0.0,0.0,0,1
12563,5477,6,1823.666667,1670.480869,0,1
2880,517,517,0.0,0.0,0,0
10609,1182,1182,0.0,0.0,0,0
15207,85,85,0.0,0.0,0,0
3804,2013,2013,0.0,0.0,0,1
5478,17,17,0.0,0.0,0,0
14934,5696324,38,1898723.333,3288230.62,0,0
2591,60284431,1,5017991.333,5213743.744,10015134,0
14248,1655,1655,0.0,0.0,0,1
19853,899757,3,224923.25,14030.87245,0,0
1123,16764,3,5585.0,8287.449608,0,1
245,1302,3,610.0,0.0,0,0
1987,438,438,0.0,0.0,0,1
17785,55079258,55079258,0.0,0.0,0,0
10487,921,921,0.0,0.0,0,0
3893,6062,4,2019.333333,3006.530281,0,1
10887,8034,7,7510.0,0.0,0,0
683,6,6,0.0,0.0,0,1
4046,2,2,0.0,0.0,0,1
18684,5807,4,1932.666667,2613.817961,0,1
9079,30282,30282,0.0,0.0,0,1
2915,505,505,0.0,0.0,0,0
5196,112642484,56321211,0.0,0.0,56321273,0
10748,1,1,0.0,0.0,0,0
547,5118053,40,1705962.667,2954335.103,0,0
11492,534,534,0.0,0.0,0,0
4919,144,144,0.0,0.0,0,0
7419,5177356,41,1725718.0,2988460.545,0,0
16062,413761,413761,0.0,0.0,0,0
17965,8899671,89,1458195.167,2174027.706,5612689,0
11655,12726,20,4110.333333,6718.643043,0,1
507,119899322,0,0.0,0.0,0,1
19110,38007,23,0.0,0.0,0,0
18803,616,616,0.0,0.0,0,0
7140,19,19,0.0,0.0,0,1
19407,453,453,0.0,0.0,0,1
16088,54826858,54826858,0.0,0.0,0,0
6457,1191,6,598.0,0.0,0,0
6907,55202410,55202410,0.0,0.0,0,0
1434,479,479,0.0,0.0,0,1
15302,16162,16162,0.0,0.0,0,1
3273,2117,2117,0.0,0.0,0,0
15459,34,34,0.0,0.0,0,0
11869,2140544,2140544,0.0,0.0,0,1
3945,1104592,3,221016.0,1636.916817,0,0
18048,1,1,0.0,0.0,0,1
14968,112636477,56318122,0.0,0.0,56318355,0
9090,1528784,763184,0.0,0.0,0,0
9055,490,490,0.0,0.0,0,1
4257,9879,3,3292.0,4832.367225,0,1
12177,6,6,0.0,0.0,0,1
19794,29743,29743,0.0,0.0,0,1
3102,1637312,83,255570.1667,342316.4603,0,0
10946,60029954,102,0.0,0.0,51418772,0
19636,2,2,0.0,0.0,0,1
2221,59,59,0.0,0.0,0,0
19771,1,1,0.0,0.0,0,1
6120,123,123,0.0,0.0,0,0
4830,89522,9,3768.875,6645.893564,0,0
5176,11438,11438,0.0,0.0,0,0
14698,53730867,53730867,0.0,0.0,0,0
8764,26162,26162,0.0,0.0,0,1
4051,476,476,0.0,0.0,0,1
17594,3650,3650,0.0,0.0,0,1
8599,60119720,61,7513554.625,4633753.504,10004268,0
7893,526,526,0.0,0.0,0,1
4960,5994916,43,1998260.667,3460597.965,0,0
18801,85867732,85900000,0.0,0.0,85900000,0
8895,2027,2027,0.0,0.0,0,1
6104,139,39,0.0,0.0,0,0
4361,2870,3,955.6666667,1381.382037,0,1
11150,79,79,0.0,0.0,0,0
2107,163,163,0.0,0.0,0,0
358,5225,8,1739.0,2286.337464,0,1
1172,43,43,0.0,0.0,0,0
6262,1,1,0.0,0.0,0,1
2882,48215975,42,5355451.222,4785437.139,10014002,0
9302,9282,19,2983.666667,4843.214773,0,1
3260,1413,1413,0.0,0.0,0,1
16194,30445,30445,0.0,0.0,0,1
14779,80,80,0.0,0.0,0,0
14540,2,2,0.0,0.0,0,1
5042,1684,1684,0.0,0.0,0,1
1284,1515,1515,0.0,0.0,0,0
19495,1283,1283,0.0,0.0,0,1
153,10167,4,3386.0,5314.415208,0,1
19246,10837,18,3452.333333,5621.712758,0,1
6588,1606,1606,0.0,0.0,0,0
3794,24,24,0.0,0.0,0,0
9806,96700,54,0.0,0.0,0,0
6412,580840,11,39612.66667,56433.11599,0,0
8026,2664,2664,0.0,0.0,0,0
14712,611,611,0.0,0.0,0,0
18201,11909,11909,0.0,0.0,0,1
2988,86287507,86287507,0.0,0.0,86287507,0
7895,15150,15150,0.0,0.0,0,1
3931,1741,1741,0.0,0.0,0,1
7055,983,983,0.0,0.0,0,0
6877,83,83,0.0,0.0,0,0
16373,10604,1,3374.666667,5456.600804,0,1
513,16739,16739,0.0,0.0,0,1
14494,3,3,0.0,0.0,0,0
15367,1835,1835,0.0,0.0,0,1
16325,1789,1789,0.0,0.0,0,0
17971,4058995,0,8628.678571,14162.6017,0,0
9972,266282,1,0.0,0.0,0,0
5661,139135,4,6086.0,2643.165148,0,1
11781,2,2,0.0,0.0,0,1
338,1423,1423,0.0,0.0,0,1
12023,1051,1051,0.0,0.0,0,0
19899,6393,6,5887.0,0.0,0,0
5322,1,1,0.0,0.0,0,1
358,5225,8,1739.0,2286.337464,0,1
5120,1718,6,849.0,0.0,0,0
4955,329,329,0.0,0.0,0,0
333,15,15,0.0,0.0,0,0
10953,1197959,63,299474.0,1032.61319,0,0
6402,43,43,0.0,0.0,0,0
11710,1155,7,382.6666667,421.931669,0,1
19029,7,7,0.0,0.0,0,1
9858,34397,3,11464.66667,10420.18087,0,1
4353,15035,4,5009.0,7954.039791,0,1
18858,7254,4,2416.0,3780.924887,0,1
3738,54031304,332,54030924.0,0.0,54030592,0
15187,946278,946278,0.0,0.0,0,1
7936,2,2,0.0,0.0,0,1
10917,3048792,1032199,0.0,0.0,0,1
18794,11016,11016,0.0,0.0,0,1
19271,522,0,137.6666667,236.7157226,0,0
4787,86125941,86125941,0.0,0.0,86125941,0
16395,15076,15076,0.0,0.0,0,1
19596,4164,4164,0.0,0.0,0,1
7220,3738835,82,563689.0,681466.0441,0,0
15510,13028,6,4340.666667,7288.6488,0,1
18143,1662,1662,0.0,0.0,0,0
13849,966,966,0.0,0.0,0,1
10088,688389,67,172080.5,439.6312849,0,0
2522,8279,8279,0.0,0.0,0,1
3038,2659,2659,0.0,0.0,0,1
12372,14566,7,13905.0,0.0,0,0
15906,2915262,3,432081.1667,256389.2276,0,0
1765,1563449,101,243916.0,347916.0452,0,0
15954,40720,1,1.0,0.0,0,0
13593,407,407,0.0,0.0,0,0
16629,54098180,54098180,0.0,0.0,0,0
4284,400164,1,21061.10526,49496.56818,0,1
199,12115,4,4036.0,6602.963956,0,1
1666,10377,10377,0.0,0.0,0,1
2580,1,1,0.0,0.0,0,1
17338,6,6,0.0,0.0,0,1
12786,3912629,4,546804.7143,298291.7184,0,0
17350,6725,7,2239.333333,3438.147224,0,1
11861,228,228,0.0,0.0,0,0
14113,116377340,1,7754358.6,20435935.27,58063205,0
2215,112637621,56318714,0.0,0.0,56318907,0
2129,27,27,0.0,0.0,0,0
3903,25588,25588,0.0,0.0,0,1
2793,4053589,40,358926.3636,371737.3159,0,0
15816,8402,3,2799.666667,2919.286956,0,1
5855,1876,1876,0.0,0.0,0,0
19376,6,6,0.0,0.0,0,1
11704,2600,2600,0.0,0.0,0,1
2582,17683,17683,0.0,0.0,0,0
7084,22,22,0.0,0.0,0,0
7273,612,18,0.0,0.0,0,0
17559,18,18,0.0,0.0,0,1
10182,28535,28535,0.0,0.0,0,1
13529,15683,4,15178.0,0.0,0,0
9447,377716,4,19879.52632,41733.78514,0,1
12106,195,195,0.0,0.0,0,0
4598,34961,1,0.0,0.0,0,0
13975,685138,61,137122.25,1494.625789,0,0
11285,490,490,0.0,0.0,0,1
8494,361412,4,17209.66667,37450.59662,0,1
16067,9971,9971,0.0,0.0,0,1
16248,1121754,3,183934.5,377399.4823,0,0
9308,2,2,0.0,0.0,0,1
8778,143,143,0.0,0.0,0,0
1547,509,509,0.0,0.0,0,1
6725,37428,37428,0.0,0.0,0,0
13075,16937,16937,0.0,0.0,0,1
12203,105041,19,0.0,0.0,0,0
5123,353206,6,16818.57143,41834.04702,0,1
6249,4911469,40,1637100.333,2835022.205,0,0
10444,915,0,212.6666667,185.0522449,0,0
15161,4100740,0,570911.5714,735261.584,0,0
13391,3689674,36,524047.5714,277754.3358,0,0
17668,43861,43861,0.0,0.0,0,0
6386,1491,6,951.0,0.0,0,0
7935,5,5,0.0,0.0,0,1
2992,872,872,0.0,0.0,0,0
3055,5005198,7,1668396.667,2888075.592,0,1
16548,30345,30345,0.0,0.0,0,1
18922,11482,11482,0.0,0.0,0,1
9460,4023476,128,562689.7143,304661.4454,0,0
18713,38438,38438,0.0,0.0,0,0
4000,899,40,226.3333333,190.6366526,0,0
4441,67969,79,67890.0,0.0,0,0
16050,423,423,0.0,0.0,0,0
19601,15897,15897,0.0,0.0,0,1
4983,7,7,0.0,0.0,0,1
2957,16958,3,5651.666667,7102.940893,0,1
345,115522975,1,4420429.56,5072816.199,10001884,0
7295,11188,3,3728.0,5815.360092,0,1
617,6128512,59,2041934.0,3536234.604,0,0
11051,883,18,0.0,0.0,0,0
9672,1155,0,301.0,268.7768591,0,0
1350,4137210,3,682294.0,932212.8066,0,0
13316,11523,2,3680.666667,6061.690386,0,1
5750,2437,2437,0.0,0.0,0,1
19513,13268,1,4217.0,6823.944387,0,1
2202,860,860,0.0,0.0,0,1
1482,26,26,0.0,0.0,0,0
9728,1720,1720,0.0,0.0,0,0
4129,1,1,0.0,0.0,0,1
10303,298,298,0.0,0.0,0,0
8431,7134,7134,0.0,0.0,0,1
14227,6,6,0.0,0.0,0,1
15385,7902,7902,0.0,0.0,0,1
5096,340,340,0.0,0.0,0,0
14151,29790,29790,0.0,0.0,0,1
3485,537,537,0.0,0.0,0,0
12342,22852,22852,0.0,0.0,0,1
14483,2937,2937,0.0,0.0,0,1
4405,252,252,0.0,0.0,0,0
18711,10754,33,3395.0,5434.627126,0,1
16281,485,485,0.0,0.0,0,1
10762,79,79,0.0,0.0,0,0
12460,94644,2,19160.75,1241.789133,0,0
13330,60500034,7,5040698.167,5209514.046,10007286,0
14053,10826,3,3607.666667,5664.734533,0,1
3930,428,428,0.0,0.0,0,0
19702,375199,5,17866.2381,34414.42766,0,1
8405,115319759,30,8561009.538,3756821.539,10005102,0
16302,15,15,0.0,0.0,0,0
1830,1059,1059,0.0,0.0,0,1
18361,2076077,5,314820.5,315106.0118,0,0
4194,36,17,0.0,0.0,0,0
17418,2,2,0.0,0.0,0,1
3815,1647842,3,255555.0,343151.4171,0,0
9043,13712,13712,0.0,0.0,0,1
9331,1149,1149,0.0,0.0,0,0
89,16942,3,5645.333333,9204.822341,0,1
2611,86139197,86139197,0.0,0.0,86139197,0
7851,1086,33,0.0,0.0,0,0
13769,844037,38,210993.75,101.2665624,0,0
507,119899322,0,0.0,0.0,0,1
16492,37796,52,10133.5,11990.40969,0,0
6802,17272,3,16272.0,0.0,0,0
17583,6,6,0.0,0.0,0,1
10504,86217266,86217266,0.0,0.0,86217266,0
17160,3434560,3434560,0.0,0.0,0,0
13167,2304337,288577,0.0,0.0,0,0
1424,17647,5,5880.666667,9762.885349,0,1
16164,87930491,87930491,0.0,0.0,87930491,0
19228,2779,2779,0.0,0.0,0,1
13042,371,371,0.0,0.0,0,0
17328,621,621,0.0,0.0,0,0
16073,15186,10,14593.0,0.0,0,0
9925,83,83,0.0,0.0,0,0
16608,66242320,1,743255.6742,6230890.565,58272720,0
6084,2383,6,792.3333333,1187.373713,0,1
11145,283,283,0.0,0.0,0,0
7093,114515,1,30284.66667,51865.06647,0,0
4449,1246,7,758.0,0.0,0,0
13202,1113028,70,222747.75,1549.837707,0,0
5881,8224623,4,2741539.667,2534958.875,0,1
3240,7,7,0.0,0.0,0,1
18175,16539,3,5512.0,8502.278989,0,1
16070,722,722,0.0,0.0,0,0
16004,37316,37316,0.0,0.0,0,0
13135,11046,15,3514.666667,5577.773421,0,1
15876,117580992,14,10676432.45,23633504.54,58639082,0
15394,3068026,1022392,0.0,0.0,0,1
8309,28843,28843,0.0,0.0,0,1
9666,12707,7,4233.333333,6303.912621,0,1
16830,2081796,3,317677.8333,312731.8478,0,0
18035,495,495,0.0,0.0,0,1
4152,2426317,84,363931.8333,289734.2433,0,0
5029,998,0,236.0,218.0550389,0,0
14186,5150606,1,8757.166667,13460.00396,5015645,0
16958,2,2,0.0,0.0,0,1
15821,490,490,0.0,0.0,0,1
9485,321163,4,16057.6,33001.46621,0,1
18825,2412181,25,250832.3333,398998.1988,0,0
12187,86589075,86589075,0.0,0.0,86589075,0
13256,13457,13457,0.0,0.0,0,1
10424,945,945,0.0,0.0,0,0
14863,15459,7,5149.666667,4452.240372,0,1
19054,46,46,0.0,0.0,0,0
15750,13342,13342,0.0,0.0,0,1
16311,55655472,31633,10044223.6,7567.318303,10015075,0
4825,1297,1297,0.0,0.0,0,0
10222,33,33,0.0,0.0,0,0
2271,33583,33583,0.0,0.0,0,1
4195,25235,25235,0.0,0.0,0,1
16264,379400,3,19968.0,33954.0319,0,1
6768,29905,29905,0.0,0.0,0,1
12088,13515,13515,0.0,0.0,0,0
9585,2,2,0.0,0.0,0,1
6577,291,291,0.0,0.0,0,0
11369,999077,999077,0.0,0.0,0,0
3070,7146,7146,0.0,0.0,0,0
6936,112639269,56319589,0.0,0.0,56319680,0
9726,13847,13847,0.0,0.0,0,1
10830,1,1,0.0,0.0,0,1
13515,149460,1,1.0,0.0,0,0
2680,2108,2108,0.0,0.0,0,0
11416,30578,30578,0.0,0.0,0,1
5584,224,23,0.0,0.0,0,0
11947,26,26,0.0,0.0,0,1
14508,4029740,3,651486.3333,975470.9505,0,0
4699,4041754,42,572341.4286,418042.3728,0,0
12084,555,555,0.0,0.0,0,1
15213,94799,94799,0.0,0.0,0,0
11018,2,2,0.0,0.0,0,1
15839,1460,1460,0.0,0.0,0,0
13554,487,487,0.0,0.0,0,1
6509,454,128,0.0,0.0,0,0
9369,16825681,85,331544.0,0.0,5502600,0
15541,476,476,0.0,0.0,0,1
15163,25933,25933,0.0,0.0,0,1
17734,313602,5,14932.7619,16831.27771,0,1
12111,115481604,0,2253787.286,4224755.233,10030287,0
7195,2923287,3,434333.0,256143.9115,0,0
1382,477,477,0.0,0.0,0,1
6224,823,823,0.0,0.0,0,0
16523,54234940,54234940,0.0,0.0,0,0
15563,86064345,86100000,0.0,0.0,86100000,0
4986,268,268,0.0,0.0,0,0
14981,1,1,0.0,0.0,0,1
17290,3929647,51,557167.4286,393838.4463,0,0
11515,221,221,0.0,0.0,0,0
10565,30905,30905,0.0,0.0,0,1
2494,372,372,0.0,0.0,0,0
11513,83392,0,5809.666667,8025.158408,0,0
735,8174,8174,0.0,0.0,0,1
19559,608,25,149.3333333,130.9363713,0,0
19279,1236,1236,0.0,0.0,0,0
3085,274,274,0.0,0.0,0,0
2664,33621,33621,0.0,0.0,0,1
12817,7,7,0.0,0.0,0,1
3555,4095597,72,568066.5714,324030.8542,0,0
15852,115348925,51,8565266.154,3758983.417,10014995,0
14687,15658,15658,0.0,0.0,0,1
15187,946278,946278,0.0,0.0,0,1
18039,10981,3,3659.333333,6143.017608,0,1
9013,29888,29888,0.0,0.0,0,1
717,6,6,0.0,0.0,0,1
2500,5976655,4,638811.6667,931809.4123,0,0
4911,838,0,191.3333333,176.2280719,0,0
16916,3595,3595,0.0,0.0,0,1
15225,1689,3,1069.0,0.0,0,0
18497,19099558,19099558,0.0,0.0,19099558,1
14859,43,43,0.0,0.0,0,1
17482,58754,58754,0.0,0.0,0,0
3175,25356,25356,0.0,0.0,0,0
9486,3620,3620,0.0,0.0,0,1
424,1000655,1000655,0.0,0.0,0,0
3123,9279993,3076960,0.0,0.0,6203033,0
19155,345214,6,16438.42857,34824.88089,0,1
7357,50860,422,49637.0,0.0,0,0
14339,7,7,0.0,0.0,0,1
16752,7,7,0.0,0.0,0,1
6186,527,527,0.0,0.0,0,1
16373,10604,1,3374.666667,5456.600804,0,1
6597,275,275,0.0,0.0,0,0
13748,320,320,0.0,0.0,0,0
276,2134,2134,0.0,0.0,0,1
7082,9909,1,3139.0,5081.70434,0,1
7904,465,465,0.0,0.0,0,1
17665,971,971,0.0,0.0,0,0
10404,11550,3,3849.0,6045.934502,0,1
